"rating","date","content","title","variant","images","verified","author","product","url"
"5.0","18-Nov-2020","Love","Love","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews
"
"5.0","28-Jan-2020","Best present ever.","Excellent","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Libran","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews
"
"5.0","02-Jan-2020","Thank you so much for getting my son’s Switch in the mail to me so quickly.  He loves it!","Love our Switch","Style: Console w/ 128GB Memory card Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","SuzanneBird","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews
"
"5.0","18-Feb-2020","Wish it had come with a game","Made my child very happy!","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews
"
"5.0","15-Dec-2019","Super fun, my son loves to play it. Set up is super easy too! We love that its portable and can be played on the big TV at home. I can send my son to play while I finish my homework when his friends are not home","Nintendo switch, mommy's lifesaver","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","t3bgirl","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews
"
"5.0","09-Feb-2020","The heading says it all!","Perfect, Fast Shipping!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Tina Maddox","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews
"
"5.0","04-Jan-2020","Love it","Awesome","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Cari D. McNelly","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews
"
"5.0","06-May-2020","So happy to be able to get the switch when you guys restocked! Thank you very much during this time!!! Came in good quality (i think!!). So ecstatic!","Perfect! Perfect! Perfect!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Lauren","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews
"
"5.0","23-Jun-2020","Got a switch so my sister & I could play animal crossing together & I’m so happy I did!","Must buy","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Rachel Richards","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews
"
"5.0","15-May-2020","Amazing service !! "" BRAND NEW NINTENDO SWITCH "" I made my order to my Nintendo 5/13 & I got it delivered 5/15 with these guys I deffinitley recommend these guys to anyone interesting in purchasing anything from these guys IAM VERY SATISFIED THANK YOU SO MUCH !","Awesome service !!","Style: Console Color: Neon Blue and Red HAC-001(-01)","https://images-na.ssl-images-amazon.com/images/I/71+4YCXotuL._SY88.jpg","Verified Purchase","Bryan toribio","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews
"
"1.0","01-Feb-2020","Frozen after using it 10 times. Apparently it is a known hardware issue. How can they sell such low quality product?","Buy another console for your kids. This is not reliable.","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews
"
"5.0","07-Sep-2020","Amazon services were a lifesaver, not being able to get a Switch at normal retail for the past few months. It got delivered quickly and has been running smoothly since. Though the issue of reselling at above cost persists, and amazon needs to crack down on that.","Finally after months","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews
"
"5.0","18-Feb-2020","Arrived in a timely manner","Grandson loved it!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Sun","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews
"
"5.0","22-Sep-2020","I been wanting to get it for a long time. I'm enjoying it and the games I have in advance! The skins I have make it look awesome!","Recreation","Style: Console Color: Neon Blue and Red HAC-001(-01)","https://images-na.ssl-images-amazon.com/images/I/71TRrf+6L3L._SY88.jpg","Verified Purchase","Nicholas Briddell","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews
"
"5.0","10-Sep-2020","Great","Kids will love u","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Asam obi","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews
"
"5.0","12-Dec-2019","The extra battery power is definitely worth it, especially for pokemon sword. Difference of 3 and a half hours of play compared to my ""old"" switch.","Battery is worth it.","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Dan","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews
"
"5.0","12-Dec-2019","Great","Good buy","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Julio V","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
"
"4.0","13-Nov-2019","when I opened the amazon box the first thing I see is a big hole on the switch’s box the switch, joycons, and dock work all fine it just scared me when I saw the hole in it","The switch box was damage!!!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Alejandro","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
"
"5.0","31-Jan-2020","It came right on time. Everything works as expected. But not sure if they gave me my 30 dollar promotion credit that they was offering.","My son is very satisfied.","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Terreese Antoine","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
"
"1.0","29-Sep-2020","Definitely not a new Nintendo Switch one of pieces had some weird residue on it. Whoever packed this couldn’t even be bothered to properly clean it. Would’ve gotten this for cheaper if I was looking to buying a used system. Really disappointing","USED PRODUCT","Style: Console Color: Gray HAC-001(-01)","https://images-na.ssl-images-amazon.com/images/I/61mVv6RaxEL._SY88.jpg","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
"
"5.0","30-Mar-2020","it was a gift, kids loved it.","kids liked it","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Tammie Soto","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
"
"5.0","10-Aug-2020","Goes without saying that this console is simply amazing! I love being able to play on the go and being able dock and stream content with the same console!","Best versatile console ever!","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Jensworld101","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
"
"5.0","08-Jan-2020","👍","4 daughter","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","JOANNA","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
"
"5.0","06-Feb-2020","Box came in good condition and working. Had no problems so far (I've had it for about two months now.) Battery lasts a long time as well. Love it!","Fun and easy to use","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","jordan","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
"
"1.0","06-Mar-2020","The joy con stick was broken for right control it’s basically useless to play any games with until I buy a whole new right joy con.","Joy con broke","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Kayla","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
"
"5.0","12-Jan-2020","I bought this for my nephew, and it had everything he needs to connect it to the TV or to play himself. He is so happy! Fast shipping and a smooth transaction","Great purchase","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Alicia Solomon","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
"
"5.0","11-Dec-2019","Great gift for the holidays.","Awesome!","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Taimy","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews
"
"5.0","18-Feb-2020","Daughter loves all the feature and the games that are comparable with it. Uses it at college. On tv and hand held feature.","Very happy","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Elizabeth M.","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews
"
"5.0","15-Mar-2020","Package arrived on time packaged well. Good game console and couldn't really beat the price.","Lots of fun","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Brian Thompson","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews
"
"3.0","07-Jul-2020","Good product but very expensive compared to its original price and I can’t buy anything from bestbuy cause of this scalpers.","Scalper for the win this time","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Randel","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews
"
"5.0","28-Apr-2020","Love it","Love it","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","hippykiller490","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews
"
"4.0","12-Mar-2020","It’s really nice to have hand held or on the tv One thing that I do not like is there is no Bluetooth so you can’t connect to your air pods","Review#73","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Carol A Deters","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews
"
"5.0","20-Jan-2020","Great system","Game","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews
"
"5.0","07-Feb-2020","Very satisfied.","Price","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","ozzie strikland","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews
"
"5.0","23-Feb-2020","Can't pry it from my grandson's hands.","Keeps interest","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Roberta C😂","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews
"
"5.0","10-Dec-2019","Serves as a better buy over the original model for that extra battery life. Everything else works as expected.","Great!","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","KnightOwl","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews
"
"5.0","02-Feb-2020","New model with the better battery life and all the fun games that Nintendo offers.","New model and it’s awesome!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Armando G","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_115?ie=UTF8&pageNumber=115&reviewerType=all_reviews
"
"5.0","06-Aug-2020","Paid $450 for this during quarantine. I knew it was way too much, but good ol supply and demand got me.  Great purchase. I use it every day.","Worth it","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Steve","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_115?ie=UTF8&pageNumber=115&reviewerType=all_reviews
"
"5.0","04-Jan-2020","Very happy satisfied son.","Must have","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","amani","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_115?ie=UTF8&pageNumber=115&reviewerType=all_reviews
"
